Time [s],Channel 0,Channel 1
170.492645600,1,0
170.492706000,1,1
170.492740800,1,0
170.492758000,1,1
170.492766800,1,0
170.492818600,1,1
170.492836000,1,0
170.492862000,1,1
170.492879400,1,0
170.492914000,1,1
170.492931400,1,0
170.492940000,1,1
170.492948800,1,0
170.493009200,1,1
170.493078600,1,0
170.493156600,1,1
170.493174000,1,0
170.493182400,1,1
170.493191200,1,0
170.493199800,1,1
170.493217200,1,0
170.493251800,1,1
170.493269200,1,0
170.493277800,1,1
170.493286600,1,0
170.493347000,1,1
170.493373200,1,0
170.493381800,1,1
170.493390400,1,0
170.493451000,1,1
170.493468400,1,0
170.493511600,1,1
170.493520400,1,0
170.493546200,1,1
170.493563800,1,0
170.493572200,1,1
170.493581000,1,0
170.493641600,1,1
170.493659000,1,0
170.493736800,1,1
170.493754200,1,0
170.493762800,1,1
170.493771600,1,0
170.493797400,1,1
170.493806200,1,0
170.493832200,1,1
170.493866800,1,0
170.493884000,1,1
170.493892800,1,0
170.493944800,1,1
170.493962200,1,0
170.494040000,1,1
170.494057400,1,0
170.494135200,1,1
170.494152600,1,0
170.494204600,1,1
170.494213400,1,0
170.494230600,1,1
170.494248000,1,0
170.494256600,1,1
170.494265200,1,0
170.494325800,1,1
170.494343200,1,0
170.494351800,1,1
170.494369200,1,0
170.494421000,1,1
170.494438600,1,0
170.494447000,1,1
170.494455800,1,0
170.494490400,1,1
170.494499200,1,0
170.494516400,1,1
170.494533800,1,0
170.494551000,1,1
170.494559800,1,0
170.494611600,1,1
170.494629000,1,0
170.494707000,1,1
170.494741600,1,0
170.494767600,1,1
170.494785000,1,0
170.494819600,1,1
170.494837000,1,0
170.494854200,1,1
170.494863000,1,0
170.494871400,1,1
170.494880200,1,0
170.494888800,1,1
170.494897600,1,0
170.494914800,1,1
170.494932200,1,0
170.494940800,1,1
170.494949600,1,0
170.495010000,1,1
170.495027400,1,0
170.495036000,1,1
170.495044800,1,0
170.495105400,1,1
170.495122800,1,0
170.495131400,1,1
170.495148800,1,0
170.495157400,1,1
170.495166000,1,0
170.495174600,1,1
170.495183400,1,0
170.495200600,1,1
170.495218000,1,0
170.495226600,1,1
170.495235400,1,0
170.495296000,1,1
170.495313400,1,0
170.495321800,1,1
170.495330600,1,0
170.495391200,1,1
170.495408600,1,0
170.495434600,1,1
170.495452000,1,0
170.495460600,1,1
170.495469200,1,0
170.495486400,1,1
170.495504000,1,0
170.495512400,1,1
170.495521200,1,0
170.495581800,1,1
170.495599200,1,0
170.495625000,1,1
170.495633800,1,0
170.495677000,1,1
170.495694600,1,0
170.495737800,1,1
170.495755200,1,0
170.495772400,1,1
170.495789800,1,0
170.495798400,1,1
170.495807200,1,0
170.495867600,1,1
170.495885000,1,0
170.495911000,1,1
170.495919800,1,0
170.495937000,1,1
170.495954400,1,0
170.495963000,1,1
170.495997600,1,0
170.496023600,1,1
170.496032400,1,0
170.496041000,1,1
170.496058400,1,0
170.496075600,1,1
170.496093000,1,0
170.496101600,1,1
170.496110400,1,0
170.496170800,1,1
170.496188200,1,0
170.496266200,1,1
170.496283600,1,0
170.496300800,1,1
170.496318200,1,0
170.496326800,1,1
170.496344200,1,0
170.496361400,1,1
170.496378800,1,0
170.496387400,1,1
170.496396200,1,0
170.496456800,1,1
170.496474200,1,0
170.496552000,1,1
170.496569400,1,0
170.496630000,1,1
170.496638800,1,0
170.496647200,1,1
170.496664800,1,0
170.496682000,1,1
170.496690600,1,0
170.496742600,1,1
170.496760000,1,0
170.496837800,1,1
170.496872600,1,0
170.496950400,1,1
170.496967800,1,0
170.497045800,1,1
170.497063200,1,0
170.497097800,1,1
170.497106400,1,0
170.497115000,1,1
170.497158400,1,0
170.497184400,1,1
170.497201800,1,0
170.497210400,1,1
170.497219200,1,0
170.497227600,1,1
170.497984600,0,1
170.498002000,1,1
170.498071200,0,1
170.498079800,1,1
170.498157600,0,1
170.498183600,1,1
170.498192400,0,1
170.498235600,1,1
170.498244200,0,1
170.498322200,1,1
170.498330800,0,1
170.498348000,1,1
170.498356800,0,1
170.498408600,1,1
170.498417400,0,1
170.498443200,1,1
170.498452000,0,1
170.498495200,1,1
170.498503800,0,1
170.498581800,1,1
170.498590400,0,1
170.498599000,1,1
170.498607600,0,1
170.498633600,1,1
170.498642400,0,1
170.498651000,1,1
170.498677000,0,1
170.498685600,1,1
170.498702800,0,1
170.498711600,1,1
170.498720200,0,1
170.498737400,1,1
170.519854400,1,0
170.519871600,1,1
170.519949600,1,0
170.519958200,1,1
170.520045000,1,0
170.520053600,1,1
170.520079600,1,0
170.520122800,1,1
170.520157600,1,0
170.520235400,1,1
170.520252800,1,0
170.520296000,1,1
170.520304800,1,0
170.520330800,1,1
170.520348200,1,0
170.520426000,1,1
170.520443400,1,0
170.520469400,1,1
170.520478200,1,0
170.520521400,1,1
170.520538800,1,0
170.520547400,1,1
170.520556000,1,0
170.520616600,1,1
170.520634000,1,0
170.520651400,1,1
170.520660000,1,0
170.520712000,1,1
170.520729400,1,0
170.520807200,1,1
170.520824600,1,0
170.520902600,1,1
170.520920000,1,0
170.520937200,1,1
170.520946000,1,0
170.520997800,1,1
170.521041200,1,0
170.521049800,1,1
170.521058600,1,0
170.521119200,1,1
170.521136600,1,0
170.521214400,1,1
170.521231800,1,0
170.521240400,1,1
170.521257800,1,0
170.521309800,1,1
170.521327200,1,0
170.521335800,1,1
170.521344400,1,0
170.521405000,1,1
170.521422400,1,0
170.521500400,1,1
170.521535000,1,0
170.521561000,1,1
170.521569800,1,0
170.521613000,1,1
170.521630400,1,0
170.521639000,1,1
170.521647600,1,0
170.521708200,1,1
170.521725600,1,0
170.521803600,1,1
170.521821000,1,0
170.521898800,1,1
170.521916200,1,0
170.521924800,1,1
170.521933600,1,0
170.521942200,1,1
170.521951000,1,0
170.521959400,1,1
170.521968200,1,0
170.521976800,1,1
170.521985600,1,0
170.521994200,1,1
170.522011600,1,0
170.522020200,1,1
170.522028800,1,0
170.522037400,1,1
170.522046200,1,0
170.522054800,1,1
170.522063600,1,0
170.522072000,1,1
170.522080800,1,0
170.522089400,1,1
171.472081400,0,1
171.472098600,1,1
171.472167800,0,1
171.472176600,1,1
171.472254400,0,1
171.472280400,1,1
171.472289000,0,1
171.472332200,1,1
171.472341000,0,1
171.472418800,1,1
171.472427400,0,1
171.472444800,1,1
171.472453400,0,1
171.472505400,1,1
171.472514000,0,1
171.472531400,1,1
171.472540000,0,1
171.472591800,1,1
171.472600600,0,1
171.472678400,1,1
171.472687000,0,1
171.472695800,1,1
171.472713000,0,1
171.472721600,1,1
171.472756400,0,1
171.472765000,1,1
171.472773600,0,1
171.472782200,1,1
171.472791000,0,1
171.472799600,1,1
171.472816800,0,1
171.472825600,1,1
171.472842800,0,1
171.472851400,1,1
171.497430400,1,0
171.497447600,1,1
171.497525800,1,0
171.497534400,1,1
171.497621200,1,0
171.497629600,1,1
171.497655800,1,0
171.497699000,1,1
171.497725200,1,0
171.497803000,1,1
171.497820400,1,0
171.497829000,1,1
171.497837800,1,0
171.497846400,1,1
171.497863800,1,0
171.497898400,1,1
171.497915800,1,0
171.497993800,1,1
171.498011200,1,0
171.498028400,1,1
171.498037200,1,0
171.498089000,1,1
171.498106400,1,0
171.498115000,1,1
171.498123800,1,0
171.498184400,1,1
171.498201800,1,0
171.498219000,1,1
171.498227800,1,0
171.498279800,1,1
171.498297200,1,0
171.498375000,1,1
171.498392600,1,0
171.498470400,1,1
171.498487800,1,0
171.498505000,1,1
171.498513800,1,0
171.498565800,1,1
171.498583200,1,0
171.498591800,1,1
171.498600600,1,0
171.498661000,1,1
171.498678600,1,0
171.498704400,1,1
171.498713200,1,0
171.498756400,1,1
171.498773800,1,0
171.498782400,1,1
171.498799800,1,0
171.498851800,1,1
171.498869200,1,0
171.498877800,1,1
171.498886400,1,0
171.498947000,1,1
171.498981800,1,0
171.498990400,1,1
171.498999200,1,0
171.499059800,1,1
171.499077200,1,0
171.499155000,1,1
171.499172400,1,0
171.499181000,1,1
171.499198400,1,0
171.499207000,1,1
171.499224400,1,0
171.499250400,1,1
171.499267800,1,0
171.499276400,1,1
171.499285200,1,0
171.499293600,1,1
171.499328400,1,0
171.499337000,1,1
171.499903200,0,1
171.499920600,1,1
171.499989800,0,1
171.499998400,1,1
171.500076400,0,1
171.500102200,1,1
171.500111000,0,1
171.500154200,1,1
171.500162800,0,1
171.500240800,1,1
171.500249400,0,1
171.500266800,1,1
171.500275400,0,1
171.500327200,1,1
171.500336000,0,1
171.500344600,1,1
171.500362000,0,1
171.500413800,1,1
171.500422400,0,1
171.500500400,1,1
171.500509000,0,1
171.500543600,1,1
171.500552200,0,1
171.500569600,1,1
171.500578200,0,1
171.500587000,1,1
171.500595600,0,1
171.500621600,1,1
171.500647400,0,1
171.500656200,1,1
171.500664800,0,1
171.500673400,1,1
171.523203600,1,0
171.523220800,1,1
171.523298800,1,0
171.523307400,1,1
171.523411600,1,0
171.523420200,1,1
171.523446200,1,0
171.523489400,1,1
171.523506800,1,0
171.523584800,1,1
171.523602200,1,0
171.523662800,1,1
171.523671600,1,0
171.523680200,1,1
171.523697600,1,0
171.523775400,1,1
171.523793000,1,0
171.523801400,1,1
171.523819000,1,0
171.523870800,1,1
171.523888200,1,0
171.523896800,1,1
171.523905600,1,0
171.523966200,1,1
171.523983600,1,0
171.524000800,1,1
171.524009600,1,0
171.524061600,1,1
171.524079000,1,0
171.524156800,1,1
171.524174200,1,0
171.524252200,1,1
171.524287000,1,0
171.524304200,1,1
171.524313000,1,0
171.524364800,1,1
171.524382200,1,0
171.524390800,1,1
171.524399600,1,0
171.524460200,1,1
171.524477600,1,0
171.524486200,1,1
171.524495000,1,0
171.524555600,1,1
171.524573000,1,0
171.524581600,1,1
171.524599000,1,0
171.524650800,1,1
171.524668400,1,0
171.524676800,1,1
171.524685600,1,0
171.524746200,1,1
171.524763600,1,0
171.524841600,1,1
171.524859000,1,0
171.524885000,1,1
171.524893600,1,0
171.524937000,1,1
171.524954400,1,0
171.524963000,1,1
171.524971600,1,0
171.525032200,1,1
171.525049600,1,0
171.525058200,1,1
171.525075600,1,0
171.525084200,1,1
171.525119000,1,0
171.525127600,1,1
171.525162400,1,0
171.525171000,1,1
171.525179600,1,0
171.525188200,1,1
171.525197000,1,0
171.525240200,1,1
171.525257800,1,0
171.525266200,1,1
171.525275000,1,0
171.525335600,1,1
171.525353000,1,0
171.525361600,1,1
171.525379000,1,0
171.525387600,1,1
171.525422400,1,0
171.525431000,1,1
171.525448400,1,0
171.525465600,1,1
171.525474400,1,0
171.525483000,1,1
171.525491800,1,0
171.525526400,1,1
171.525543800,1,0
171.525552400,1,1
171.525561000,1,0
171.525621600,1,1
171.525639200,1,0
171.525656400,1,1
171.525665000,1,0
171.525717000,1,1
171.525734400,1,0
171.525760400,1,1
171.525777800,1,0
171.525812400,1,1
171.525829800,1,0
171.525838400,1,1
171.525847200,1,0
171.525907600,1,1
171.525925200,1,0
171.526003000,1,1
171.526020400,1,0
171.526029000,1,1
171.526037800,1,0
171.526046400,1,1
171.526063800,1,0
171.526098400,1,1
171.526115800,1,0
171.526124400,1,1
171.526133200,1,0
171.526193600,1,1
171.526211200,1,0
171.526219600,1,1
171.526228400,1,0
171.526289000,1,1
171.526306400,1,0
171.526349600,1,1
171.526358400,1,0
171.526384400,1,1
171.526419200,1,0
171.526427600,1,1
171.526436400,1,0
171.526497000,1,1
171.526514400,1,0
171.526592400,1,1
171.526609800,1,0
171.526618400,1,1
171.526627200,1,0
171.526653000,1,1
171.526661800,1,0
171.526687600,1,1
171.526705200,1,0
171.526722400,1,1
171.526731200,1,0
171.526783000,1,1
171.526800400,1,0
171.526878400,1,1
171.526895800,1,0
171.526973600,1,1
171.526991200,1,0
171.527043000,1,1
171.527051800,1,0
171.527069000,1,1
171.527086400,1,0
171.527095000,1,1
171.527103800,1,0
171.527164400,1,1
171.527181800,1,0
171.527190400,1,1
171.527207800,1,0
171.527259800,1,1
171.527294400,1,0
171.527303000,1,1
171.527311800,1,0
171.527346400,1,1
171.527355200,1,0
171.527372400,1,1
171.527389800,1,0
171.527407000,1,1
171.527415800,1,0
171.527467800,1,1
171.527485200,1,0
171.527563000,1,1
171.527580600,1,0
171.527606400,1,1
171.527623800,1,0
171.527658400,1,1
171.527675800,1,0
171.527693200,1,1
171.527701800,1,0
171.527710400,1,1
171.527719200,1,0
171.527727800,1,1
171.527736600,1,0
171.527753800,1,1
171.527771200,1,0
171.527779800,1,1
171.527788600,1,0
171.527849200,1,1
171.527866600,1,0
171.527875200,1,1
171.527883800,1,0
171.527944400,1,1
171.527961800,1,0
171.527970400,1,1
171.527987800,1,0
171.527996400,1,1
171.528005200,1,0
171.528013800,1,1
171.528022600,1,0
171.528039800,1,1
171.528074600,1,0
171.528083200,1,1
171.528091800,1,0
171.528152400,1,1
171.528169800,1,0
171.528178400,1,1
171.528187200,1,0
171.528247800,1,1
171.528265200,1,0
171.528291200,1,1
171.528308600,1,0
171.528317200,1,1
171.528325800,1,0
171.528343200,1,1
171.528360600,1,0
171.528369200,1,1
171.528377800,1,0
171.528438400,1,1
171.528455800,1,0
171.528481800,1,1
171.528490600,1,0
171.528533800,1,1
171.528551200,1,0
171.528594400,1,1
171.528612000,1,0
171.528629200,1,1
171.528646600,1,0
171.528655200,1,1
171.528664000,1,0
171.528724400,1,1
171.528742000,1,0
171.528767800,1,1
171.528776600,1,0
171.528793800,1,1
171.528811200,1,0
171.528819800,1,1
171.528837200,1,0
171.528863200,1,1
171.528872000,1,0
171.528880600,1,1
171.528898000,1,0
171.528915200,1,1
171.528932600,1,0
171.528941200,1,1
171.528950000,1,0
171.529010600,1,1
171.529054000,1,0
171.529131800,1,1
171.529149200,1,0
171.529166600,1,1
171.529184000,1,0
171.529192600,1,1
171.529210000,1,0
171.529227200,1,1
171.529244600,1,0
171.529253200,1,1
171.529262000,1,0
171.529322600,1,1
171.529340000,1,0
171.529418000,1,1
171.529435400,1,0
171.529496000,1,1
171.529504600,1,0
171.529513200,1,1
171.529556600,1,0
171.529574000,1,1
171.529582600,1,0
171.529634600,1,1
171.529652000,1,0
171.529730000,1,1
171.529747400,1,0
171.529825200,1,1
171.529842600,1,0
171.529920600,1,1
171.529938000,1,0
171.529972600,1,1
171.529981400,1,0
171.529990000,1,1
171.530050600,1,0
171.530076600,1,1
171.530094000,1,0
171.530102600,1,1
171.530111400,1,0
171.530120000,1,1
171.530892400,0,1
171.530909800,1,1
171.530979000,0,1
171.530987600,1,1
171.531065600,0,1
171.531091600,1,1
171.531100200,0,1
171.531143400,1,1
171.531152000,0,1
171.531230000,1,1
171.531238600,0,1
171.531256000,1,1
171.531264600,0,1
171.531316600,1,1
171.531325200,0,1
171.531351200,1,1
171.531359800,0,1
171.531403000,1,1
171.531411800,0,1
171.531489600,1,1
171.531498200,0,1
171.531506800,1,1
171.531515600,0,1
171.531541600,1,1
171.531550200,0,1
171.531558800,1,1
171.531584800,0,1
171.531593400,1,1
171.531610800,0,1
171.531619400,1,1
171.531628000,0,1
171.531645400,1,1
171.552662600,1,0
171.552679800,1,1
171.552757800,1,0
171.552766400,1,1
171.552853200,1,0
171.552861800,1,1
171.552887800,1,0
171.552931000,1,1
171.552948600,1,0
171.553026400,1,1
171.553043800,1,0
171.553087200,1,1
171.553095800,1,0
171.553121800,1,1
171.553139200,1,0
171.553217000,1,1
171.553234600,1,0
171.553260400,1,1
171.553269200,1,0
171.553312400,1,1
171.553329800,1,0
171.553338400,1,1
171.553347200,1,0
171.553407800,1,1
171.553425200,1,0
171.553442400,1,1
171.553451200,1,0
171.553503200,1,1
171.553520600,1,0
171.553598400,1,1
171.553615800,1,0
171.553693800,1,1
171.553720000,1,0
171.553737200,1,1
171.553746000,1,0
171.553797800,1,1
171.553815200,1,0
171.553823800,1,1
171.553832600,1,0
171.553893200,1,1
171.553910600,1,0
171.553988400,1,1
171.554006000,1,0
171.554014400,1,1
171.554032000,1,0
171.554083800,1,1
171.554110000,1,0
171.554118400,1,1
171.554127200,1,0
171.554187800,1,1
171.554240000,1,0
171.554317800,1,1
171.554352600,1,0
171.554378600,1,1
171.554387200,1,0
171.554430600,1,1
171.554448000,1,0
171.554456600,1,1
171.554465200,1,0
171.554525800,1,1
171.554543200,1,0
171.554621200,1,1
171.554638600,1,0
171.554716400,1,1
171.554734000,1,0
171.554742400,1,1
171.554751200,1,0
171.554759800,1,1
171.554768600,1,0
171.554777200,1,1
171.554786000,1,0
171.554794400,1,1
171.554803200,1,0
171.554811800,1,1
171.554829200,1,0
171.554837800,1,1
171.554846600,1,0
171.554855200,1,1
171.554864000,1,0
171.554872400,1,1
171.554881200,1,0
171.554889800,1,1
171.554898600,1,0
171.554907200,1,1
172.504071800,0,1
172.504089200,1,1
172.504158400,0,1
172.504167000,1,1
172.504245000,0,1
172.504271000,1,1
172.504279600,0,1
172.504322800,1,1
172.504331400,0,1
172.504409400,1,1
172.504418000,0,1
172.504435400,1,1
172.504444000,0,1
172.504496000,1,1
172.504504600,0,1
172.504521800,1,1
172.504530600,0,1
172.504582400,1,1
172.504591200,0,1
172.504669000,1,1
172.504677600,0,1
172.504686200,1,1
172.504703600,0,1
172.504712200,1,1
172.504746800,0,1
172.504755600,1,1
172.504764200,0,1
172.504772800,1,1
172.504781400,0,1
172.504790200,1,1
172.504807400,0,1
172.504816200,1,1
172.504833400,0,1
172.504842000,1,1
172.525452600,1,0
172.525469800,1,1
172.525547800,1,0
172.525556400,1,1
172.525643200,1,0
172.525651800,1,1
172.525677800,1,0
172.525721000,1,1
172.525738400,1,0
172.525816400,1,1
172.525833800,1,0
172.525842400,1,1
172.525851200,1,0
172.525859600,1,1
172.525877000,1,0
172.525911600,1,1
172.525929000,1,0
172.526007000,1,1
172.526024400,1,0
172.526041600,1,1
172.526050400,1,0
172.526102200,1,1
172.526119800,1,0
172.526128200,1,1
172.526137000,1,0
172.526197600,1,1
172.526215000,1,0
172.526232200,1,1
172.526241000,1,0
172.526292800,1,1
172.526310400,1,0
172.526388200,1,1
172.526414400,1,0
172.526492200,1,1
172.526509600,1,0
172.526526800,1,1
172.526535600,1,0
172.526587600,1,1
172.526605000,1,0
172.526613600,1,1
172.526622200,1,0
172.526682800,1,1
172.526700200,1,0
172.526726200,1,1
172.526735000,1,0
172.526778200,1,1
172.526804200,1,0
172.526812800,1,1
172.526830200,1,0
172.526882200,1,1
172.526899600,1,0
172.526908200,1,1
172.526916800,1,0
172.526977400,1,1
172.526994800,1,0
172.527003400,1,1
172.527012200,1,0
172.527072800,1,1
172.527090200,1,0
172.527168000,1,1
172.527185400,1,0
172.527194000,1,1
172.527211400,1,0
172.527220000,1,1
172.527237400,1,0
172.527263400,1,1
172.527298200,1,0
172.527306600,1,1
172.527315400,1,0
172.527324000,1,1
172.527358800,1,0
172.527367400,1,1
172.527939000,0,1
172.527956400,1,1
172.528025600,0,1
172.528034200,1,1
172.528112200,0,1
172.528138000,1,1
172.528146800,0,1
172.528190000,1,1
172.528198600,0,1
172.528276600,1,1
172.528285200,0,1
172.528302400,1,1
172.528311200,0,1
172.528363000,1,1
172.528371800,0,1
172.528380400,1,1
172.528397600,0,1
172.528449600,1,1
172.528458200,0,1
172.528536200,1,1
172.528544800,0,1
172.528579400,1,1
172.528588000,0,1
172.528605400,1,1
172.528614000,0,1
172.528622600,1,1
172.528631400,0,1
172.528657200,1,1
172.528683200,0,1
172.528692000,1,1
172.528700600,0,1
172.528709200,1,1
172.551173200,1,0
172.551190400,1,1
172.551268600,1,0
172.551277200,1,1
172.551364000,1,0
172.551372600,1,1
172.551398600,1,0
172.551441800,1,1
172.551468000,1,0
172.551545800,1,1
172.551563200,1,0
172.551623800,1,1
172.551632600,1,0
172.551641200,1,1
172.551658600,1,0
172.551736600,1,1
172.551754000,1,0
172.551762600,1,1
172.551780000,1,0
172.551832000,1,1
172.551849400,1,0
172.551858000,1,1
172.551866600,1,0
172.551927200,1,1
172.551944600,1,0
172.551962000,1,1
172.551970600,1,0
172.552022600,1,1
172.552040000,1,0
172.552118000,1,1
172.552135400,1,0
172.552213400,1,1
172.552230800,1,0
172.552248000,1,1
172.552256800,1,0
172.552308600,1,1
172.552326000,1,0
172.552334600,1,1
172.552343400,1,0
172.552404000,1,1
172.552421400,1,0
172.552430000,1,1
172.552438800,1,0
172.552499400,1,1
172.552516800,1,0
172.552525400,1,1
172.552542800,1,0
172.552594800,1,1
172.552612200,1,0
172.552620800,1,1
172.552629400,1,0
172.552690000,1,1
172.552724800,1,0
172.552802800,1,1
172.552820200,1,0
172.552846000,1,1
172.552854800,1,0
172.552898000,1,1
172.552915400,1,0
172.552924000,1,1
172.552932800,1,0
172.552993400,1,1
172.553010800,1,0
172.553019400,1,1
172.553036800,1,0
172.553045400,1,1
172.553080200,1,0
172.553088800,1,1
172.553106200,1,0
172.553114800,1,1
172.553123600,1,0
172.553132200,1,1
172.553140800,1,0
172.553184200,1,1
172.553201600,1,0
172.553210200,1,1
172.553218800,1,0
172.553279400,1,1
172.553296800,1,0
172.553305400,1,1
172.553322800,1,0
172.553331400,1,1
172.553366200,1,0
172.553374800,1,1
172.553392200,1,0
172.553409400,1,1
172.553418200,1,0
172.553426800,1,1
172.553435600,1,0
172.553470200,1,1
172.553487600,1,0
172.553496200,1,1
172.553504800,1,0
172.553565400,1,1
172.553600200,1,0
172.553617400,1,1
172.553626200,1,0
172.553678200,1,1
172.553695600,1,0
172.553721400,1,1
172.553738800,1,0
172.553773400,1,1
172.553790800,1,0
172.553799400,1,1
172.553808200,1,0
172.553868800,1,1
172.553886200,1,0
172.553964200,1,1
172.553981600,1,0
172.553990200,1,1
172.553998800,1,0
172.554007400,1,1
172.554024800,1,0
172.554059400,1,1
172.554076800,1,0
172.554085400,1,1
172.554094200,1,0
172.554154800,1,1
172.554172200,1,0
172.554180800,1,1
172.554189600,1,0
172.554250000,1,1
172.554267600,1,0
172.554310800,1,1
172.554319600,1,0
172.554345400,1,1
172.554362800,1,0
172.554371400,1,1
172.554380200,1,0
172.554440800,1,1
172.554475400,1,0
172.554553400,1,1
172.554570800,1,0
172.554579400,1,1
172.554588200,1,0
172.554614000,1,1
172.554622800,1,0
172.554648800,1,1
172.554666200,1,0
172.554683400,1,1
172.554692200,1,0
172.554744000,1,1
172.554761400,1,0
172.554839400,1,1
172.554856800,1,0
172.554934600,1,1
172.554952000,1,0
172.555004000,1,1
172.555012800,1,0
172.555030000,1,1
172.555047400,1,0
172.555056000,1,1
172.555064800,1,0
172.555125400,1,1
172.555142800,1,0
172.555151400,1,1
172.555168800,1,0
172.555220600,1,1
172.555238000,1,0
172.555246600,1,1
172.555255400,1,0
172.555290000,1,1
172.555298600,1,0
172.555316000,1,1
172.555333400,1,0
172.555350600,1,1
172.555359400,1,0
172.555411200,1,1
172.555428600,1,0
172.555506600,1,1
172.555576000,1,0
172.555602000,1,1
172.555619400,1,0
172.555654000,1,1
172.555671400,1,0
172.555688600,1,1
172.555697400,1,0
172.555706000,1,1
172.555714600,1,0
172.555723200,1,1
172.555732000,1,0
172.555749200,1,1
172.555766600,1,0
172.555775200,1,1
172.555784000,1,0
172.555844600,1,1
172.555862000,1,0
172.555870600,1,1
172.555879400,1,0
172.555939800,1,1
172.555957400,1,0
172.555965800,1,1
172.555983400,1,0
172.555991800,1,1
172.556000600,1,0
172.556009200,1,1
172.556018000,1,0
172.556035200,1,1
172.556052600,1,0
172.556061200,1,1
172.556070000,1,0
172.556130600,1,1
172.556148000,1,0
172.556156600,1,1
172.556165200,1,0
172.556225800,1,1
172.556243200,1,0
172.556269200,1,1
172.556286600,1,0
172.556295200,1,1
172.556304000,1,0
172.556321200,1,1
172.556356000,1,0
172.556364600,1,1
172.556373200,1,0
172.556433800,1,1
172.556451200,1,0
172.556477200,1,1
172.556486000,1,0
172.556529200,1,1
172.556546600,1,0
172.556589800,1,1
172.556607200,1,0
172.556624400,1,1
172.556642000,1,0
172.556650400,1,1
172.556659200,1,0
172.556719800,1,1
172.556737200,1,0
172.556763200,1,1
172.556771800,1,0
172.556789200,1,1
172.556806600,1,0
172.556815000,1,1
172.556832600,1,0
172.556858400,1,1
172.556867200,1,0
172.556875800,1,1
172.556893200,1,0
172.556910400,1,1
172.556927800,1,0
172.556936400,1,1
172.556945200,1,0
172.557005800,1,1
172.557023200,1,0
172.557101000,1,1
172.557118400,1,0
172.557135800,1,1
172.557153200,1,0
172.557161800,1,1
172.557179200,1,0
172.557196400,1,1
172.557231200,1,0
172.557239800,1,1
172.557248400,1,0
172.557309000,1,1
172.557326400,1,0
172.557404400,1,1
172.557421800,1,0
172.557482400,1,1
172.557491200,1,0
172.557499600,1,1
172.557517000,1,0
172.557534400,1,1
172.557543000,1,0
172.557595000,1,1
172.557612400,1,0
172.557690400,1,1
172.557707800,1,0
172.557785600,1,1
172.557803000,1,0
172.557881000,1,1
172.557898400,1,0
172.557933000,1,1
172.557941800,1,0
172.557950200,1,1
172.557993800,1,0
172.558019600,1,1
172.558037000,1,0
172.558045600,1,1
172.558054400,1,0
172.558063000,1,1
172.558815800,0,1
172.558833000,1,1
172.558902400,0,1
172.558911000,1,1
172.558988800,0,1
172.559014800,1,1
172.559023400,0,1
172.559066800,1,1
172.559075400,0,1
172.559153200,1,1
172.559162000,0,1
172.559179200,1,1
172.559187800,0,1
172.559239800,1,1
172.559248400,0,1
172.559274400,1,1
172.559283000,0,1
172.559326400,1,1
172.559335000,0,1
172.559412800,1,1
172.559421600,0,1
172.559430200,1,1
172.559438800,0,1
172.559464800,1,1
172.559473400,0,1
172.559482200,1,1
172.559508000,0,1
172.559516800,1,1
172.559534000,0,1
172.559542600,1,1
172.559551400,0,1
172.559568600,1,1
172.580587000,1,0
172.580604200,1,1
172.580682400,1,0
172.580691000,1,1
172.580777600,1,0
172.580786200,1,1
172.580812400,1,0
172.580855600,1,1
172.580873000,1,0
172.580951000,1,1
172.580968400,1,0
172.581011600,1,1
172.581020400,1,0
172.581046200,1,1
172.581063600,1,0
172.581141600,1,1
172.581159000,1,0
172.581185000,1,1
172.581193600,1,0
172.581237000,1,1
172.581254400,1,0
172.581263000,1,1
172.581271600,1,0
172.581332200,1,1
172.581349600,1,0
172.581367000,1,1
172.581375600,1,0
172.581427600,1,1
172.581445000,1,0
172.581522800,1,1
172.581540400,1,0
172.581618200,1,1
172.581635600,1,0
172.581652800,1,1
172.581661600,1,0
172.581713600,1,1
172.581731000,1,0
172.581739600,1,1
172.581748400,1,0
172.581808800,1,1
172.581826400,1,0
172.581904200,1,1
172.581921600,1,0
172.581930200,1,1
172.581947600,1,0
172.581999600,1,1
172.582034200,1,0
172.582042800,1,1
172.582051600,1,0
172.582112200,1,1
172.582129600,1,0
172.582207600,1,1
172.582225000,1,0
172.582250800,1,1
172.582259600,1,0
172.582302800,1,1
172.582320200,1,0
172.582328800,1,1
172.582337600,1,0
172.582398200,1,1
172.582415600,1,0
172.582493600,1,1
172.582511000,1,0
172.582588800,1,1
172.582606400,1,0
172.582614800,1,1
172.582623600,1,0
172.582632200,1,1
172.582641000,1,0
172.582649600,1,1
172.582658400,1,0
172.582666800,1,1
172.582675600,1,0
172.582684200,1,1
172.582701600,1,0
172.582710200,1,1
172.582719000,1,0
172.582727600,1,1
172.582736400,1,0
172.582744800,1,1
172.582753600,1,0
172.582762200,1,1
172.582771000,1,0
172.582779600,1,1
172.884059800,0,1
172.884077200,1,1
172.884146400,0,1
172.884155000,1,1
172.884233000,0,1
172.884258800,1,1
172.884267600,0,1
172.884310800,1,1
172.884319400,0,1
172.884397400,1,1
172.884406000,0,1
172.884423400,1,1
172.884432000,0,1
172.884483800,1,1
172.884492600,0,1
172.884501200,1,1
172.884509800,0,1
172.884518600,1,1
172.884527200,0,1
172.884570400,1,1
